Date,Content Type,Sent by,Post,Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves
2018-04-01 10:00:00,Photo,Aramide Salami,"It's the beginning of a new month.
Happy New #Month friends!

Have a wonderful #weekend #Easter #Sunday #April",2466.0,1.0,1.0,4.7,11600.0,116.0,112.0,112.0,1.0,3.0
2018-04-01 08:07:00,Video,Other,"Happy Easter everyone. May you find renewal in faith, health, love and #APPyness. #Easter #StanbicIBTC #EasterSunday #Celebration",2375.0,1.0,1.0,4.88,11600.0,116.0,102.0,102.0,11.0,3.0
2018-03-31 11:00:00,Photo,Aramide Salami,"Keep good custody of your debit and/or credit cards. Never share your OTP with anybody (remember, your OTP means authentication login). #MoneySafe #SafetyFirst #StanbicIBTC  #FraudSmart",2556.0,1.0,1.0,3.6,9200.0,92.0,87.0,87.0,3.0,2.0
2018-03-30 17:00:00,Photo,Aramide Salami,"It sure will feel great to unwind the looong weekend with family and friends. Like if you agree.

#GoodFriday #Friday #Easter #Relax #StanbicIBTC",2581.0,1.0,1.0,5.04,13000.0,130.0,128.0,128.0,0.0,2.0
2018-03-29 17:00:00,Photo,Aramide Salami,"Can you spot the differences?

Hint: There are 6.
#Game #Weekend #SpotTheDifference #StanbicIBTC #WeekendVibes #Fun",2782.0,1.0,1.0,3.59,10000.0,100.0,92.0,92.0,8.0,0.0
2018-03-29 10:00:00,Photo,Aramide Salami,"Right now, everything may seem overwhelming and impossible but take a deep breath and know that you will get through this. 
Like if you agree. 
#LetsDoThis #YouCan #PossitiveVibe #StanbicIBTC",2366.0,1.0,1.0,4.9,11600.0,116.0,110.0,110.0,3.0,3.0
2018-03-26 20:00:00,Photo,Aramide Salami,"You focus on making the money and let us focus on growing it for you. Visit stanbicibtc.com/instantaccount  to get started and you’ll be glad you did. 
#MutualFunds #InvestWisely #EarnMore #StanbicIBTC",2624.0,1.0,1.0,4.76,12500.0,125.0,107.0,107.0,6.0,12.0
2018-03-21 15:12:00,Carousel,Aramide Salami,"It can be really annoying to see our assets get damaged or stolen…sigh.
•
•
If someone hits your 🚗 in traffic, all hope is not lost as we have a few tips on what to do if you have insurance in place.😉 •
•
We can help you facilitate your insurance claims and provide other insurance solutions. Please contact us via 01-2770394 or email insurancesolution@stanbicibtc.com#WealthWednesday #Insurance #NoWorries",3010.0,1.0,1.0,4.95,14900.0,149.0,128.0,128.0,4.0,17.0
2018-03-20 15:05:00,Photo,Aramide Salami,"It's the #InternationalDayofHappiness today. So tell us, what does #APPyness mean to you? #Happiness #ShareHappiness #Joy",1836.0,1.0,1.0,4.96,9100.0,91.0,90.0,90.0,0.0,1.0
2018-03-18 13:00:00,Photo,Aramide Salami,"#PersonalFinanceTip: We can't control the future but we know how you can stay on top of your game even with uncertainty. 
Talk to our insurance brokers on 01 2770394 or email insurancesolution@stanbicibtc.com and protect.",2383.0,1.0,1.0,4.36,10400.0,104.0,103.0,103.0,0.0,1.0
2018-03-16 20:00:00,Photo,Aramide Salami,Get a head start by adding savings into your monthly budget.  You can also invest your savings and reap even more rewards. #PersonalFinancialTip #MoneyMattersMatter,2000.0,1.0,1.0,3.6,7200.0,72.0,68.0,68.0,0.0,4.0
2018-03-16 17:23:00,Photo,Other,"We were at Ibadan grammar school yesterday to celebrate Financial Literacy Day. 
#Repost @ayantolamaximus (@get_repost)
・・・
Yesterday, 15th March in commemoration of the Global Money Week 2018, @janigeria Junior Achievement Nigeria (JAN)  in partnership with Stanbic Ibtc #MoneyMattersMatter
Special thanks to the CEO of Stanbic and JAN volunteers @ayantolamaximus and @laoluexpress for the amazing sessions, teaching over 600 Secondary School students on :
- Financial Literacy - Money Management, etc. 
The session ended on a very exciting note for the students, teachers, and other participants, who were all enlightened on the intricacies of financial management.
As a way of also contributing to environmental protection, the programme was concluded with a tree-planting session by the officials of Stanbic, JAN volunteers and Members of the School Management.
Special thanks to JAN for this opportunity to impact the younger generation.
It's Global Money Week 2018!

#JANFLD2018
#GMW2018
#MoneyMattersMatter",3277.0,1.0,1.0,5.4,17700.0,177.0,174.0,174.0,2.0,1.0
2018-03-16 17:00:00,Photo,Aramide Salami,"Complete the sentence: This weekend I will _____.
Tag your weekend buddy. #FeelGoodFriday #TGIF #Friday",2149.0,1.0,1.0,4.23,9100.0,91.0,86.0,86.0,4.0,1.0
2018-03-16 10:00:00,Photo,Aramide Salami,"Kokoro is a crunchy snack that can be eaten anytime. Try out this recipe by @dobbyssignature for the weekend and thank us later! Like if you love this! #StreetFood #Food #StanbicIBTC #FoodieFriday #TGIF #Snack

Ingredients
• 1 cup of corn meal
• 1 cup of flour • 2 tablespoon of sugar
• A pinch of salt
• 4 cups oil - for frying

Directions
Step 1: Pour 1 cup of water into a small pot and leave to boil. 
Step 2: Mix the corn meal, flour, sugar & salt together in a bowl. Add 1/2 of the corn mixture into the pot and stir. Remove the pot from the fire leave the mixture to cool. Once cool, add the rest of the corn mixture and mix. Transfer the dough into a bowl and knead till it becomes firm. 
Step 3: Take a portion of the dough and roll out on a flat surface till you get a long stick. Repeat the process for the rest of the batch. 
Step 4: Pour the oil into a pan and heat up till it gets hot. Deep fry the rolled out sticks till golden brown. 
Step 5: Transfer the fried Kokoro to a paper towel to drain off excess oil.",2401.0,1.0,1.0,4.91,11800.0,118.0,107.0,107.0,5.0,6.0
2018-03-15 20:00:00,Photo,Aramide Salami,"Let’s build the future together at the #BlueLab. Our innovation hub is open for collaborations. For more information, please email Blue.lab@stanbicibtc.com",2954.0,1.0,1.0,5.62,16600.0,166.0,157.0,157.0,5.0,4.0
2018-03-15 17:00:00,Photo,Aramide Salami,"Invest now with our mutual funds, watch it grow, and enjoy it whenever you want. Get started today at stanbicibtc.com/instantaccount 
#MoneyMattersMatter #PersonalFinancialTip",1969.0,1.0,1.0,4.98,9800.0,98.0,82.0,82.0,12.0,4.0
2018-03-12 10:00:00,Photo,Aramide Salami,"“We are defined by the stories we tell ourselves.” - Tony Robbins 
The way you speak to yourself matters the most. #MotivationMonday #Motivation #Words #Life #Positivity",2229.0,1.0,1.0,5.52,12300.0,123.0,118.0,118.0,1.0,4.0
2018-03-11 07:00:00,Photo,Aramide Salami,Here’s a  big thank you from us to every mother in our lives. We ❤️ you. #HappyMothersDay,2531.0,1.0,1.0,6.4,16200.0,162.0,159.0,159.0,0.0,3.0
2018-03-09 15:28:00,Photo,Aramide Salami,Let's create the future together at our innovation lab. Email blue.lab@stanbicibtc.com to begin today.,1784.0,1.0,1.0,5.77,10300.0,103.0,99.0,99.0,3.0,1.0
2018-03-08 12:06:00,Carousel,Other,"Walking through the Blue lab where innovative ideas will be birthed.

#stanbicbank #stanbicibtcbank #bluelablaunch",1929.0,1.0,1.0,4.77,9200.0,92.0,91.0,91.0,0.0,1.0
2018-03-08 12:05:00,Video,Other,"Stanbic IBTC Blue Lab is officially opened! 
#stanbicbank #bluelablaunch",1185.0,1.0,1.0,5.4,6400.0,64.0,63.0,63.0,0.0,1.0
2018-03-07 15:41:00,Carousel,Other,"A Mutual fund is an investment scheme that pools investors’ funds together to be expertly managed by a Fund Manager with the purpose of achieving returns better than they would have, had they invested individually.
.
.
How does a mutual fund work? It involves collection of money from various retail investors and then buying wholesale investments on their behalf and sharing the returns amongst the participants in line with their investment amounts.
.
.
Remember how Mumsy used to collabo with a group of friends to buy foodstuffs from the market in bulk, and then they’d split amongst themselves to save cost and get better quality foodstuff? This works similarly. .
.
Just like a banker will offer a better rate to a depositor with N5,000,000 than to one with N100,000. Mutual funds remind us that we can come together so that our N100,000 earns like returns with the N5,000,000. .
.
Everyone brings what they have, N5,000, N10,000, N1m and the money together forms a pool of cash that can be invested. These funds are then managed by a Fund Manager like Stanbic IBTC Asset management who makes all the investment decisions.
.
.
One of the benefits you get is having access to returns from the total amount in the fund alongside all the other investors. So all you do is put your money in, and watch it grow as you earn returns on your investment. .
.
Mutual funds are also open-ended, that means you do not have to wait till a specific time to get your money out. Also, your investment is liquid (easily converted to cash) at any time you need it. Sounds good right? .
.
And with access to an online platform similar to your internet banking, you can keep an eye on your funds, make additional investments, partial or full withdrawals and even switch between different fund types at any time. .
.
Are you wondering what form of investment is suitable for you? Would you like additional clarification? Call us now on 01 280 1266 or send an email to assetmanagement@stanbicibtc.com to find out more. Or you could open your mutual fund account instantly by visiting stanbicibtc.com/instantaccount #WealthWednesday #MutualFunds #InvestWisely",3095.0,1.0,1.0,5.17,16000.0,160.0,138.0,138.0,15.0,7.0
2018-03-06 14:50:00,Carousel,Other,ICYMI: Pictures from our recently concluded West African Investors Conference (WAIC) 2018. #SBWAIC2018,2877.0,1.0,1.0,6.08,17500.0,175.0,171.0,171.0,1.0,3.0
2018-03-02 16:41:00,Photo,Other,"After days of intense battle, winners of the #3MinAccountChallenge have emerged.
.
And our winner is @iam_korede29.🥇 Both @iam_gervase🥈 and @aladearchives 🥉won the 2nd and 3rd position.  #SMWLagos #StanbicIBTC",3003.0,1.0,1.0,5.66,17000.0,170.0,158.0,158.0,12.0,0.0
2018-03-02 11:36:00,Photo,Other,"You need to know what your target audience wants, to be able to achieve your aim on social media. #SMWNGYouthSDGs #StanbicIBTC #SMWLagos",1342.0,1.0,1.0,3.43,4600.0,46.0,44.0,44.0,0.0,2.0
2018-03-02 11:33:00,Photo,Other,"At 'Bridging the Gender Digital Divide: Yali leading the way.' #SMWLagos #SMWYALI

As women it's important to champion other women.  Let us tell our own story.",1369.0,1.0,1.0,3.36,4600.0,46.0,46.0,46.0,0.0,0.0
2018-03-01 10:35:00,Photo,Other,"We are set, join us this morning as we discuss ""Financial servicing in the social age."" at #SMWLagos #SMWSIBTCSession",1496.0,1.0,1.0,3.81,5700.0,57.0,57.0,57.0,0.0,0.0
2018-03-01 07:00:00,Photo,Aramide Salami,"This new month marks another step on your journey to #APPyness and the fulfillment of your dreams. Keep moving forward, you're almost there. Happy New Month. #NewMonth #March #Goals",1805.0,1.0,1.0,5.54,10000.0,100.0,98.0,98.0,1.0,1.0
2018-02-28 21:57:00,Photo,Other,"Leo Stan Ekeh sharing his thoughts and experiences on investing and running a business in Nigeria. 
Every business has an element of risk and you must anticipate and be prepared for the future. - Leo Stan Ekeh",1505.0,1.0,1.0,3.99,6000.0,60.0,60.0,60.0,0.0,0.0
2018-02-28 21:56:00,Photo,Other,"Our CE,Yinka Sanni giving the opening speech at the West African Investors' Conference. #SBWAIC2018",3604.0,1.0,1.0,6.38,23000.0,230.0,225.0,225.0,5.0,0.0
2018-02-28 18:16:00,Photo,Other,'@michael.umoh wins in our  #3minAccountChallenge. Congratulations 👏🎉 #SMWLagos,2415.0,1.0,1.0,4.14,10000.0,100.0,99.0,99.0,1.0,0.0
2018-02-28 15:50:00,Photo,Other,"In an interactive session titled ""Building Lasting Customer Relationships Within Communities"" Tola Obi and Lillian Williams share tips on how to manage and interact with social media communities, some of which include: being emotive, interactive, emphatic, responsive, personal and polite towards your online community. #SMWLagos #smw18 #SMETips",1439.0,1.0,1.0,4.59,6600.0,66.0,65.0,65.0,0.0,1.0
2018-02-28 14:25:00,Photo,Other,"Tips shared on how to get new subscribers on your online platform: provide an excellent customer service experience, organise events and forums for your target audience, show snippets of the services you have to offer and take advantage of social media. #SMWLagos #smw18",1611.0,1.0,1.0,3.6,5800.0,58.0,56.0,56.0,0.0,2.0
2018-02-28 13:52:00,Video,Other,'@thedelphinator also shared what she's learned about money & money management on Social Media at #SMWLagos #SMWSIBTCSession,1191.0,1.0,1.0,4.37,5200.0,52.0,52.0,52.0,0.0,0.0
2018-02-28 11:25:00,Photo,Other,"Social media has been able to cut a lot of cost by allowing small businesses to sell with or without physical stores. You should take advantage of social to bring you closer to your target audience through reviews, influencer marketing, sharing your story, using data analytics and promotions - The future of selling in Africa: new customers & new locations. #SMWLagos #SMWSELLAFRICA",1350.0,1.0,1.0,4.07,5500.0,55.0,55.0,55.0,0.0,0.0
2018-02-28 09:12:00,Carousel,Other,"Day 3 at #SMWLAGOS.  Start your day with some meditation and a relaxing view of the beach.

#smw18 #SMWlagos #closer",1232.0,1.0,1.0,3.41,4200.0,42.0,42.0,42.0,0.0,0.0
2018-02-27 13:27:00,Photo,Other,"One more thing to do at #SMWLagos, stop by the #StanbicIBTC booth. We can't wait to see you😉",1697.0,1.0,1.0,4.6,7800.0,78.0,78.0,78.0,0.0,0.0
2018-02-27 13:12:00,Photo,Other,"Happening now: Digital transformation: Does your business have what it takes to survive in the digital age? Panelist are Akin Ayodele, Chukwuemeka Fred Agbata, Akin Banuso, Ifeyinwa Ugochukwu and Soromfe Uzomah. #SMWLagos #StanbicIBTC",1294.0,1.0,1.0,4.64,6000.0,60.0,59.0,59.0,0.0,1.0
2018-02-27 10:49:00,Photo,Aramide Salami,Join Akin Oyebode the executive secretary of @LSETF at #LagosInnovates program. Discussing how to help bring awareness in the tech community for the opportunities of Lagos Innovates. #SMWLagos #SMWLagosInnovates,1467.0,1.0,1.0,3.89,5700.0,57.0,56.0,56.0,0.0,1.0
2018-02-26 16:07:00,Photo,Other,And @Thefisayo is our first  #3minAccountChallenge winner. Congratulations 👏🎉,2525.0,1.0,1.0,4.87,12300.0,123.0,120.0,120.0,2.0,1.0
2018-02-26 11:29:00,Photo,Other,"A speaker sharing tips on making your content sticky and memorable by defining your target audience, telling stories and  sharing content that resonates with your audience. #SMWLagos

#SMWlagos #smw18 #closer",1441.0,1.0,1.0,3.68,5300.0,53.0,53.0,53.0,0.0,0.0
2018-02-25 17:00:00,Photo,Aramide Salami,"#ThanksToSocialMedia, you can learn from like-minded people and stay connected. #SMWLagos",1700.0,1.0,1.0,3.82,6500.0,65.0,63.0,63.0,1.0,1.0
2018-02-25 13:00:00,Photo,Aramide Salami,"#PersonalFinanceTip: Get insurance! It is a more practical way of avoiding unexpected costs.
When you insure your assets – your business, car, health etc., you protect yourself from some unplanned costs when the unexpected happens.",1666.0,1.0,1.0,3.9,6500.0,65.0,65.0,65.0,0.0,0.0
2018-02-23 11:00:00,Photo,Aramide Salami,"African velvet tamarind is the fruit of a native West African tree. It has more significant benefits than the pleasure derived in removing it from its shell. 
What is it called in your native language?",4972.0,1.0,1.0,6.15,30600.0,306.0,218.0,218.0,81.0,7.0
2018-02-22 17:00:00,Photo,Aramide Salami,From letters to DMs. Share your letter writing experiences with us and how things have changed #ThanksToSocialMedia #SMWLagos #TBT #ThrowbackThursday,1598.0,1.0,1.0,3.63,5800.0,58.0,55.0,55.0,2.0,1.0
2018-02-20 10:22:00,Photo,Aramide Salami,Reminder! 💡#Motivation #Persistence #Perseverance,2445.0,1.0,1.0,6.26,15300.0,153.0,143.0,143.0,3.0,7.0
2018-02-17 17:05:00,Photo,Other,Peer study groups are avenues to learn from others and focus. Join one if you can. #JAMBTip,1501.0,1.0,1.0,3.33,5000.0,50.0,50.0,50.0,0.0,0.0
